LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META,COLEC
KERR,17012,0,10,10,SUELA,FORRAR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,MONTADOR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,PEG-AVIO,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,PEGADOR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,PREACABADOR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,PRECONFORMAR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,REBAJADOR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,RIBETEAR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,RIBETEAR,0,0,400,#¡REF!
KERR,17012,0,10,10,SUELA,SUAJADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,A-PESPUNTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,A-PRELIMINAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,APOMAZAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,B-PESPUNTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,B-PRELIMINAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,C-PESPUNTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,C-PRELIMINAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-COR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-DOB,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-PESA,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-PESB,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-PESC,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-PREA,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-PREB,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-PREC,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CA-REB,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CARDADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CENTRADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,COMODIN CORTE,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,COMODIN MONTADO,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,COMODIN PESPUNT,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,COMODIN PREACAB,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CONFORMAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CORTADOR FLASH,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CORTADOR FORRO,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,CORTADOR PIEL,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,DESVIRAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,DISTRIBUIDOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,DOBLILLADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,DOMAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,EMB-AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,EMBARRADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,EMPACADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,ENCERQUILLADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,ENTACONADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,FORRAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,MONTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,PEG-AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,PEGADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,PREACABADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,PRECONFORMAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,REBAJADOR,10,1.12,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
KERR,17013,0,10,10,CONTRAFUE-CASCO,SUAJADOR,6,0.66,400,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,A-PESPUNTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,A-PRELIMINAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,APOMAZAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,B-PESPUNTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,B-PRELIMINAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,C-PESPUNTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,C-PRELIMINAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-COR,109,3.02,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-DOB,36,1,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-PESA,395,10.94,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-PESB,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-PESC,135,3.75,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-PREA,294,8.18,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-PREB,394,10.93,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-PREC,649,17.94,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CA-REB,50,1.39,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CARDADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CENTRADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,COMODIN CORTE,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,COMODIN MONTADO,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,COMODIN PESPUNT,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,COMODIN PREACAB,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CONFORMAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CORTADOR FLASH,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CORTADOR FORRO,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,CORTADOR PIEL,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,DESVIRAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,DISTRIBUIDOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,DOBLILLADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,DOMAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,EMB-AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,EMBARRADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,EMPACADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,ENCERQUILLADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,ENTACONADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,FORRAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,MONTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,PEG-AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,PEGADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,PREACABADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,PRECONFORMAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,REBAJADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,RECORTADOR AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,RECORTADOR AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,RESACAR PLANTAS,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,RESACAR PLANTAS,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,RIBETEAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,RIBETEAR,0,0,100,#¡REF!
KERR,17013,0,10,10,CORTE-PESPUNTE,SUAJADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,A-PESPUNTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,A-PRELIMINAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,APOMAZAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,B-PESPUNTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,B-PRELIMINAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,C-PESPUNTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,C-PRELIMINAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-COR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-DOB,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-PESA,72,2,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-PESB,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-PESC,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-PREA,822,22.83,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-PREB,85,2.36,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-PREC,323,8.95,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CA-REB,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CARDADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CENTRADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,COMODIN CORTE,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,COMODIN MONTADO,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,COMODIN PESPUNT,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,COMODIN PREACAB,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CONFORMAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CORTADOR FLASH,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CORTADOR FORRO,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,CORTADOR PIEL,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,DESVIRAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,DISTRIBUIDOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,DOBLILLADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,DOMAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,EMB-AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,EMBARRADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,EMPACADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,ENCERQUILLADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,ENTACONADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,FORRAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,MONTADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,PEG-AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,PEGADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,PREACABADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,PRECONFORMAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,REBAJADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,RECORTADOR AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,RECORTADOR AVIO,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,RESACAR PLANTAS,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,RESACAR PLANTAS,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,RIBETEAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,RIBETEAR,0,0,100,#¡REF!
KERR,17013,0,10,10,MONTADO,SUAJADOR,0,0,100,#¡REF!
KERR,17013,0,10,10,SUELA,A-PESPUNTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,A-PRELIMINAR,40,4.45,400,#¡REF!
KERR,17013,0,10,10,SUELA,APOMAZAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,B-PESPUNTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,B-PRELIMINAR,25,2.78,400,#¡REF!
KERR,17013,0,10,10,SUELA,C-PESPUNTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,C-PRELIMINAR,50,5.56,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-COR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-DOB,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-PESA,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-PESB,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-PESC,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-PREA,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-PREB,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-PREC,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CA-REB,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CARDADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CENTRADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,COMODIN CORTE,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,COMODIN MONTADO,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,COMODIN PESPUNT,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,COMODIN PREACAB,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CONFORMAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CORTADOR FLASH,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CORTADOR FORRO,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,CORTADOR PIEL,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,DESVIRAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,DISTRIBUIDOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,DOBLILLADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,DOMAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,EMB-AVIO,46,5.1,400,#¡REF!
KERR,17013,0,10,10,SUELA,EMBARRADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,EMPACADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,ENCERQUILLADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,ENTACONADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,FORRAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,MONTADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,PEG-AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,PEGADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,PREACABADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,PRECONFORMAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,REBAJADOR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,RIBETEAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,RIBETEAR,0,0,400,#¡REF!
KERR,17013,0,10,10,SUELA,SUAJADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,A-PESPUNTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,A-PRELIMINAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,APOMAZAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,B-PESPUNTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,B-PRELIMINAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,C-PESPUNTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,C-PRELIMINAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-COR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-DOB,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-PESA,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-PESB,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-PESC,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-PREA,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-PREB,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-PREC,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CA-REB,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CARDADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CENTRADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,COMODIN CORTE,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,COMODIN MONTADO,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,COMODIN PESPUNT,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,COMODIN PREACAB,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CONFORMAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CORTADOR FLASH,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CORTADOR FORRO,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,CORTADOR PIEL,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,DESVIRAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,DISTRIBUIDOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,DOBLILLADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,DOMAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,EMB-AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,EMBARRADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,EMPACADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,ENCERQUILLADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,ENTACONADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,FORRAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,MONTADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,PEG-AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,PEGADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,PREACABADOR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,PRECONFORMAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,REBAJADOR,10,1.12,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,RECORTADOR AVIO,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,RESACAR PLANTAS,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,RIBETEAR,0,0,400,#¡REF!
KERR,17014,0,10,10,CONTRAFUE-CASCO,SUAJADOR,6,0.66,400,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,A-PESPUNTADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,A-PRELIMINAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,APOMAZAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,B-PESPUNTADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,B-PRELIMINAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,C-PESPUNTADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,C-PRELIMINAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-COR,138,3.83,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-DOB,30,0.83,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-PESA,312,8.63,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-PESB,53,1.47,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-PESC,82,2.28,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-PREA,477,13.24,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-PREB,235,6.51,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-PREC,743,20.57,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CA-REB,31,0.86,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CARDADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CENTRADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,COMODIN CORTE,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,COMODIN MONTADO,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,COMODIN PESPUNT,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,COMODIN PREACAB,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CONFORMAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CORTADOR FLASH,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CORTADOR FORRO,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,CORTADOR PIEL,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,DESVIRAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,DISTRIBUIDOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,DOBLILLADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,DOMAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,EMB-AVIO,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,EMBARRADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,EMPACADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,ENCERQUILLADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,ENTACONADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,FORRAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,MONTADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,PEG-AVIO,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,PEGADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,PREACABADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,PRECONFORMAR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,REBAJADOR,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,RECORTADOR AVIO,0,0,100,#¡REF!
KERR,17014,0,10,10,CORTE-PESPUNTE,RECORTADOR AVIO,0,0,100,#¡REF!
